age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
42.0,136263.9,10.0,0.0,0.0,50.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
17.0,167480.73,10.0,0.0,0.0,25.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
37.0,193051.05,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,>50K
31.0,184653.72,9.0,0.0,3770.0,40.0,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,United-States,<=50K
30.0,72839.734,1.0,0.0,0.0,25.0,Private,10th,Married-civ-spouse,Other-service,Other-relative,White,Female,United-States,<=50K
25.0,170212.1,13.0,2036.3723,0.0,20.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
43.0,194259.1,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
52.0,166732.03,1.0,0.0,0.0,40.0,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
17.0,1484705.0,13.0,99999.0,0.0,40.0,,Bachelors,Never-married,,Own-child,White,Female,United-States,>50K
41.0,278950.22,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
33.0,199012.47,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
51.0,265004.5,13.0,0.0,0.0,20.42796,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
34.0,256411.17,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,>50K
36.0,345758.44,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Honduras,>50K
34.0,261572.66,11.0,0.0,0.0,55.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
27.74812,181627.98,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
36.0,83082.42,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Greece,<=50K
38.0,183036.92,4.0,0.0,0.0,40.0,Private,10th,Divorced,Craft-repair,Unmarried,White,Female,United-States,<=50K
43.0,192215.88,10.0,0.0,0.0,42.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,United-States,>50K
23.0,302970.8,1.0,0.0,0.0,40.0,Private,10th,Never-married,Other-service,Unmarried,Black,Female,Dominican-Republic,<=50K
90.0,91668.0,12.0,0.0,0.0,26.406404,,Assoc-acdm,Widowed,,Not-in-family,White,Female,United-States,<=50K
61.0,276523.34,10.0,0.0,0.0,40.0,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
47.0,308910.97,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,Columbia,<=50K
29.0,167253.45,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
90.0,152962.69,1.0,0.0,0.0,40.0,Local-gov,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,>50K
32.0,13492.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States,<=50K
22.0,192479.84,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,,<=50K
37.0,237288.73,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
90.0,71198.11,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
35.841415,190887.95,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
36.0,200310.52,10.0,0.0,0.0,1.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,Peru,<=50K
31.0,212835.72,10.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K
53.0,186334.23,13.0,99999.0,0.0,40.0,,Bachelors,Married-spouse-absent,,Not-in-family,White,Female,United-States,<=50K
65.0,134064.1,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Black,Male,United-States,<=50K
35.0,112690.77,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
47.0,197227.86,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,>50K
24.0,327351.2,9.0,0.0,0.0,40.0,Private,12th,Never-married,Other-service,Unmarried,Black,Male,United-States,<=50K
38.0,204386.61,10.0,0.0,0.0,40.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Wife,Black,Female,United-States,>50K
45.0,125930.69,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Farming-fishing,Not-in-family,White,Male,United-States,<=50K
17.0,190503.94,13.0,0.0,0.0,25.0,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,United-States,<=50K
60.0,177890.33,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,Jamaica,>50K
44.0,235309.22,1.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,<=50K
39.0,117940.88,14.0,0.0,0.0,99.0,Private,Masters,Never-married,Exec-managerial,Own-child,White,Female,United-States,<=50K
44.0,190771.67,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
33.0,348278.7,10.0,0.0,0.0,40.0,State-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
17.0,180363.69,9.0,0.0,0.0,30.0,Private,11th,Never-married,Handlers-cleaners,Own-child,Other,Male,United-States,<=50K
19.0,183672.4,9.0,0.0,0.0,12.9066515,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,<=50K
38.0,158527.23,13.0,8614.0,0.0,40.0,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
47.0,13492.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
38.0,221146.03,14.0,0.0,0.0,99.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,<=50K
40.0,188350.1,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
17.0,110061.41,10.0,0.0,0.0,36.0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
40.0,142358.19,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,United-States,<=50K
24.0,13492.0,13.0,0.0,0.0,40.0,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,<=50K
24.0,277975.38,9.0,0.0,0.0,40.0,Private,12th,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
68.0,141427.34,10.0,0.0,0.0,30.0,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
29.0,184385.89,1.0,0.0,0.0,40.0,Private,10th,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K
46.0,233481.31,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
48.0,200986.81,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,United-States,<=50K
50.0,55114.523,9.0,0.0,0.0,60.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,>50K
52.0,105553.35,9.0,3325.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
47.0,152932.05,10.0,0.0,0.0,47.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
28.0,264125.06,9.0,0.0,0.0,1.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
55.0,187838.3,10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
55.0,219726.9,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,>50K
24.0,265751.03,10.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Female,United-States,<=50K
44.0,212160.56,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,China,<=50K
47.0,199271.03,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,>50K
41.0,192255.03,1.0,0.0,0.0,40.0,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Female,United-States,<=50K
40.0,189982.14,13.0,0.0,0.0,47.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
40.0,188804.8,13.0,0.0,0.0,80.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
17.0,235329.84,13.0,0.0,0.0,40.0,,Bachelors,Never-married,,Own-child,White,Male,United-States,<=50K
38.0,115483.43,13.0,0.0,0.0,40.0,,Bachelors,Married-civ-spouse,,Husband,White,Male,United-States,<=50K
21.0,175747.8,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,England,<=50K
21.0,179701.42,4.0,0.0,0.0,40.0,Private,11th,Never-married,Exec-managerial,Unmarried,Other,Female,United-States,<=50K
42.0,320041.4,13.0,0.0,0.0,40.0,Federal-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,Black,Male,United-States,<=50K
56.0,193581.92,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,<=50K
56.0,211932.48,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,>50K
17.0,188074.02,1.0,0.0,0.0,40.0,,10th,Never-married,,Unmarried,White,Male,United-States,<=50K
49.0,13492.0,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,United-States,<=50K
44.0,161317.03,11.0,0.0,0.0,1.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K
47.0,267372.38,9.0,0.0,0.0,40.0,,HS-grad,Widowed,,Not-in-family,White,Female,United-States,>50K
47.0,151573.19,9.0,99999.0,0.0,36.0,,HS-grad,Married-civ-spouse,,Wife,White,Female,United-States,>50K
90.0,167967.16,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,United-States,<=50K
90.0,265675.72,10.0,0.0,0.0,1.0,Private,Assoc-voc,Widowed,Sales,Unmarried,White,Female,United-States,<=50K
25.0,293661.22,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
37.0,180929.73,13.0,0.0,0.0,50.0,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
29.0,303906.8,10.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,United-States,<=50K
47.0,26826.785,13.0,0.0,0.0,70.0,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
27.0,41119.79,13.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K
41.0,179439.7,13.0,0.0,0.0,40.0,,Bachelors,Married-civ-spouse,,Husband,White,Male,United-States,>50K
21.096941,217866.48,10.0,0.0,0.0,20.0,State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,<=50K
34.0,194651.48,13.0,0.0,0.0,60.0,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,<=50K
72.0,122813.86,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
42.0,107340.67,7.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,<=50K
39.0,256242.34,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,United-States,<=50K
53.0,148801.53,13.0,2308.1643,0.0,40.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
22.0,1484705.0,10.0,0.0,0.0,20.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
30.0,43184.586,9.0,0.0,0.0,40.0,Private,12th,Never-married,Craft-repair,Unmarried,White,Male,United-States,<=50K
34.0,209644.06,13.0,0.0,0.0,65.0,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,<=50K
60.0,265677.4,10.0,0.0,0.0,50.0,Federal-gov,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States,<=50K
48.0,1484705.0,14.0,0.0,0.0,40.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
17.0,1484705.0,1.0,0.0,0.0,12.0,,11th,Never-married,,Own-child,Black,Male,United-States,<=50K
68.0,134764.22,10.0,0.0,0.0,55.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
22.0,176035.16,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
36.0,198682.22,9.0,7688.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
37.0,13492.0,14.0,0.0,0.0,99.0,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,<=50K
23.0,240653.67,10.0,0.0,0.0,15.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
20.0,182238.78,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,United-States,<=50K
58.0,105874.83,13.0,0.0,3770.0,50.0,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,Female,United-States,>50K
31.0,102711.914,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,<=50K
26.0,188468.34,13.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
27.0,174761.56,9.0,0.0,0.0,40.0,State-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,United-States,<=50K
30.0,193055.19,11.0,0.0,0.0,40.0,Private,Assoc-voc,Never-married,Other-service,Not-in-family,Black,Male,United-States,<=50K
18.0,247492.8,9.0,0.0,0.0,38.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,United-States,<=50K
17.0,171315.83,10.0,0.0,0.0,1.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,<=50K
23.0,186291.64,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,>50K
35.0,107724.91,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
60.0,254287.62,11.0,0.0,0.0,50.0,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,United-States,<=50K
26.0,182397.1,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Male,,<=50K
40.0,84459.38,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
26.0,160352.58,3.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K
35.890842,131802.31,10.0,0.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
27.0,13492.0,10.0,0.0,0.0,40.0,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Female,United-States,<=50K
38.0,159967.84,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K
44.0,185352.45,13.0,0.0,0.0,35.83578,,Bachelors,Married-civ-spouse,,Husband,White,Male,United-States,<=50K
33.0,264174.88,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States,<=50K
27.0,404041.0,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Mexico,<=50K
41.0,185148.0,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
44.0,103225.87,13.0,0.0,0.0,50.0,Self-emp-not-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
23.0,194739.17,9.0,99999.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,Jamaica,<=50K
63.0,163576.3,16.0,2059.652,0.0,55.0,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
23.0,298779.97,5.0,0.0,0.0,40.0,Private,5th-6th,Never-married,Handlers-cleaners,Own-child,White,Male,Mexico,<=50K
40.0,191351.83,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
32.0,13492.0,10.0,0.0,0.0,50.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,United-States,<=50K
48.0,185013.05,9.0,0.0,0.0,36.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Female,United-States,<=50K
60.0,13492.0,9.0,0.0,2051.0,40.0,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,<=50K
69.84126,202334.33,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,<=50K
38.0,294164.84,10.0,0.0,0.0,40.0,State-gov,Some-college,Never-married,Other-service,Own-child,Black,Female,United-States,<=50K
54.0,162428.66,13.0,0.0,0.0,40.0,Private,Bachelors,Separated,Tech-support,Unmarried,White,Female,United-States,>50K
23.0,291098.47,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,<=50K
33.0,241519.31,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K
25.0,323756.56,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,<=50K
40.0,225805.0,13.0,99999.0,0.0,48.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K
30.0,255226.6,13.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K
35.0,1484705.0,13.0,0.0,0.0,60.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K
18.0,202042.34,1.0,0.0,0.0,40.0,Private,5th-6th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,<=50K
30.0,219271.17,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,United-States,<=50K
29.0,166414.53,13.0,0.0,1485.0,40.0,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,United-States,<=50K
30.0,217225.44,13.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,<=50K
33.0,224546.06,9.0,0.0,0.0,40.0,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,<=50K
49.0,153565.89,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,United-States,<=50K
25.0,198664.05,9.0,0.0,0.0,25.951075,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
22.0,107763.1,1.0,0.0,0.0,30.0,Private,10th,Never-married,Other-service,Own-child,White,Male,United-States,<=50K
58.0,265095.78,13.0,23199.232,0.0,40.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K
41.0,217419.95,9.0,0.0,0.0,50.0,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
23.0,122003.86,13.0,0.0,0.0,40.0,Local-gov,Bachelors,Never-married,Protective-serv,Own-child,White,Male,United-States,<=50K
37.0,226551.78,13.0,0.0,0.0,15.0,State-gov,Bachelors,Divorced,Tech-support,Not-in-family,White,Female,United-States,<=50K
38.0,188900.89,12.0,0.0,0.0,50.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K
41.0,219874.67,13.0,0.0,0.0,45.0,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,,<=50K
51.0,213055.33,10.0,0.0,0.0,50.0,Self-emp-not-inc,Some-college,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
17.07211,170174.7,7.0,0.0,0.0,34.0,,11th,Never-married,,Own-child,White,Male,England,<=50K
51.0,210077.38,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,United-States,<=50K
52.0,96548.51,13.0,0.0,0.0,40.0,Self-emp-inc,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K
32.0,183249.56,10.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K
37.0,140649.88,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Craft-repair,Unmarried,Black,Female,United-States,<=50K
36.0,208896.28,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,<=50K
50.0,113805.06,9.0,0.0,0.0,99.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,<=50K
40.0,83682.83,13.0,0.0,0.0,20.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Wife,White,Female,United-States,<=50K
54.0,103583.12,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K
